,Time (s),x=0.00m,x=0.02m,x=0.04m,x=0.06m,x=0.08m,x=0.10m,x=0.12m,x=0.14m,x=0.16m,x=0.18m,x=0.20m,x=0.22m,x=0.24m,x=0.26m,x=0.28m,x=0.30m,x=0.32m,x=0.34m,x=0.36m,x=0.38m,x=0.40m,x=0.42m,x=0.44m,x=0.46m,x=0.48m,x=0.50m,x=0.52m,x=0.54m,x=0.56m,x=0.58m,x=0.60m,x=0.62m,x=0.64m,x=0.66m,x=0.68m,x=0.70m,x=0.72m,x=0.74m,x=0.76m,x=0.78m,x=0.80m,x=0.82m,x=0.84m,x=0.86m,x=0.88m,x=0.90m,x=0.92m,x=0.94m,x=0.96m,x=0.98m,x=1.00m
29,1.45,0.0,0.25224193436112446,0.468224699850121,0.6516377616717524,0.8060699675465441,0.9349643798914626,1.041578885056558,1.1289538918655904,1.1998879807386051,1.2569218837530902,1.3023307053917734,1.3381238696998021,1.3660519308975245,1.3876191301049041,1.4041004288960865,1.4165616987223446,1.4258817828098198,1.4327752564740879,1.4378148716699894,1.4414528597560785,1.4440404619903715,1.4458452424477013,1.4470658994470214,1.447844420627897,1.448275519744587,1.4484133506221883,1.448275519744587,1.447844420627897,1.4470658994470214,1.4458452424477013,1.4440404619903715,1.4414528597560785,1.4378148716699894,1.4327752564740879,1.4258817828098198,1.4165616987223446,1.4041004288960865,1.3876191301049041,1.3660519308975245,1.3381238696998021,1.3023307053917734,1.2569218837530902,1.199887980738605,1.1289538918655901,1.0415788850565577,0.9349643798914625,0.8060699675465441,0.6516377616717524,0.46822469985012094,0.2522419343611244,0.0
30,1.5,0.0,0.2568792809977901,0.47743676134301016,0.6653018105178988,0.8240080815470291,0.9569503821039391,1.0673468719905248,1.1582078154591575,1.2323117125219747,1.2921891996668453,1.3401146825574655,1.3781052735055213,1.4079262807703303,1.4311022528118131,1.4489324270264354,1.4625093687284083,1.4727396038266407,1.4803651334327363,1.4859848524456978,1.490075057546402,1.4930084042864762,1.4950708417827023,1.4964762042194528,1.4973782623918592,1.4978801316596089,1.4980409947068423,1.4978801316596089,1.4973782623918592,1.4964762042194528,1.4950708417827023,1.4930084042864762,1.490075057546402,1.4859848524456978,1.4803651334327363,1.4727396038266407,1.4625093687284083,1.4489324270264354,1.4311022528118131,1.4079262807703303,1.3781052735055213,1.3401146825574655,1.2921891996668453,1.2323117125219745,1.1582078154591575,1.0673468719905246,0.9569503821039389,0.824008081547029,0.6653018105178987,0.47743676134301005,0.2568792809977901,0.0
31,1.55,0.0,0.26144022859432,0.4864990686090029,0.6787486355747576,0.8416698441809863,0.9786111702485016,1.0927523360173603,1.1870740703254739,1.264334731546498,1.3270541888565464,1.37750496753239,1.417710305150247,1.449448461273595,1.474262390046885,1.4934737317006934,1.5082000060864411,1.5193738927424538,1.527763545892911,1.5339930038379002,1.5385618934481886,1.5418637852461248,1.5442027079709852,1.545807471674349,1.5468435669509983,1.5474225003850297,1.5476084918519155,1.5474225003850297,1.5468435669509983,1.545807471674349,1.5442027079709852,1.5418637852461248,1.5385618934481886,1.5339930038379002,1.527763545892911,1.5193738927424538,1.5082000060864411,1.4934737317006934,1.474262390046885,1.449448461273595,1.417710305150247,1.37750496753239,1.3270541888565464,1.2643347315464977,1.1870740703254736,1.09275233601736,0.9786111702485014,0.8416698441809862,0.6787486355747576,0.4864990686090028,0.26144022859432,0.0
32,1.6,0.0,0.26592843279661943,0.49541869403778444,0.6919882699939996,0.8590676173777818,0.9999606826100497,1.1178099826767924,1.2155673284828248,1.2959709434137003,1.3615293740017422,1.4145122335268625,1.4569474885566178,1.4906247141307172,1.5171035209207846,1.5377262058461274,1.5536335980060663,1.5657830598517941,1.5749676496849845,1.5818355428064432,1.5869089301895687,1.590601750588873,1.593235751021612,1.5950545004976553,1.5962350947224289,1.5968973806403663,1.5971105978314293,1.5968973806403663,1.5962350947224289,1.5950545004976553,1.593235751021612,1.590601750588873,1.5869089301895687,1.5818355428064432,1.5749676496849845,1.5657830598517941,1.5536335980060663,1.5377262058461274,1.5171035209207846,1.4906247141307172,1.4569474885566178,1.4145122335268625,1.3615293740017422,1.2959709434137001,1.2155673284828246,1.1178099826767922,0.9999606826100494,0.8590676173777818,0.6919882699939996,0.49541869403778444,0.26592843279661943,0.0
33,1.6500000000000001,0.0,0.27034726657626446,0.5042021700899205,0.7050299976366372,0.8762128693058873,1.021011893888773,1.14253356047493,1.2437013818069718,1.3272335082281899,1.3956267074788133,1.4511467796886781,1.4958251714489432,1.5314612871086146,1.5596297837222404,1.5816919868018808,1.5988104795938323,1.6119658958333576,1.6219749770645189,1.629509029617664,1.635112020399562,1.6392176716256452,1.642165040317205,1.6442121885631449,1.645547657603844,1.6462995481017548,1.646542078883952,1.6462995481017548,1.645547657603844,1.6442121885631449,1.642165040317205,1.6392176716256452,1.635112020399562,1.629509029617664,1.6219749770645189,1.6119658958333576,1.5988104795938323,1.5816919868018808,1.5596297837222404,1.5314612871086146,1.4958251714489432,1.4511467796886781,1.3956267074788133,1.3272335082281896,1.2437013818069715,1.1425335604749298,1.0210118938887727,0.8762128693058872,0.7050299976366372,0.5042021700899205,0.27034726657626446,0.0
34,1.7,0.0,0.27469984987094404,0.5128555451938343,0.7178824289293977,0.8931162618422499,1.041776905004012,1.1669359440058513,1.2714892108051914,1.3581348895425895,1.4293575976521307,1.4874185346507125,1.5343515085145558,1.571964401027007,1.6018454321509248,1.6253734375189546,1.6437312854340513,1.6579215282583335,1.6687834014951677,1.6770103429263072,1.6831672927474979,1.6877071421323329,1.6909858110669789,1.6932755472377463,1.6947761390556075,1.695623823001998,1.6958977364922856,1.695623823001998,1.6947761390556075,1.6932755472377463,1.6909858110669789,1.6877071421323329,1.6831672927474979,1.6770103429263072,1.6687834014951677,1.6579215282583335,1.6437312854340513,1.6253734375189546,1.6018454321509248,1.571964401027007,1.5343515085145558,1.4874185346507123,1.4293575976521304,1.3581348895425893,1.2714892108051912,1.166935944005851,1.0417769050040118,0.8931162618422497,0.7178824289293976,0.5128555451938341,0.27469984987094404,0.0
35,1.75,0.0,0.2789890753329402,0.5213844323921851,0.7305535670921288,0.9097877273049197,1.0622670224166408,1.1910292080988476,1.2989430468896142,1.3886868998393718,1.462732934856456,1.52333706262243,1.5725344493317914,1.6121402229284563,1.6437547982205747,1.6687731041295562,1.6883969066002937,1.7036493821802532,1.7153911049906856,1.724336655928887,1.7310711378532297,1.736065973965428,1.7396934687651902,1.7422397132178946,1.7439155114432,1.7448650908606032,1.7451724292555395,1.7448650908606032,1.7439155114432,1.7422397132178946,1.7396934687651902,1.736065973965428,1.7310711378532297,1.724336655928887,1.7153911049906856,1.7036493821802532,1.6883969066002937,1.6687731041295562,1.6437547982205747,1.6121402229284563,1.5725344493317914,1.5233370626224298,1.4627329348564557,1.3886868998393715,1.298943046889614,1.1910292080988474,1.0622670224166406,0.9097877273049195,0.7305535670921286,0.521384432392185,0.27898907533294015,0.0
36,1.8,0.0,0.2832176307908214,0.5297940518514179,0.7430508661832517,0.9262365360070088,1.0824928284094801,1.2148246941142888,1.326074428821008,1.4189007427141527,1.4957631167562488,1.5589115713294817,1.6103817301306746,1.651994844397334,1.6853622608912464,1.7118936791298875,1.7328084525936869,1.7491491445709415,1.7617965480211024,1.7714854137748806,1.778820194261964,1.7842901917485992,1.7882835919615474,1.791099958146997,1.7929608508256338,1.7940183204801,1.7943610919715454,1.7940183204801,1.7929608508256338,1.791099958146997,1.7882835919615474,1.7842901917485992,1.778820194261964,1.7714854137748806,1.7617965480211024,1.7491491445709415,1.7328084525936869,1.7118936791298875,1.6853622608912464,1.651994844397334,1.6103817301306746,1.5589115713294817,1.4957631167562488,1.4189007427141525,1.3260744288210078,1.2148246941142886,1.08249282840948,0.9262365360070086,0.7430508661832514,0.5297940518514177,0.28321763079082135,0.0
37,1.85,0.0,0.2873880189213767,0.5380892681516233,0.7553812821604504,0.9424713559307607,1.1024642435400247,1.2383330693548902,1.3528942539274724,1.4487870519509216,1.5284580728727297,1.5941509212642369,1.6479008686323855,1.6915342641853695,1.7266722196227835,1.7547379695014975,1.776967217728709,1.7944207323412449,1.8079984419257698,1.818454312341395,1.8264113346967186,1.8323760268934957,1.8367519336096247,1.8398516962521898,1.8419073493892395,1.843078579376383,1.8434587520853343,1.843078579376383,1.8419073493892395,1.8398516962521898,1.8367519336096247,1.8323760268934957,1.8264113346967186,1.818454312341395,1.8079984419257698,1.7944207323412449,1.776967217728709,1.7547379695014975,1.7266722196227835,1.6915342641853695,1.6479008686323855,1.5941509212642369,1.5284580728727297,1.4487870519509216,1.3528942539274722,1.23833306935489,1.1024642435400245,0.9424713559307605,0.7553812821604502,0.5380892681516231,0.2873880189213766,0.0
38,1.9000000000000001,0.0,0.29150257454241263,0.5462746231162898,0.7675513179525373,0.9585003056097774,1.122190582293914,1.2615643804264784,1.3794128246402286,1.4783559276916907,1.5608272881467284,1.629063635833266,1.6850991613578843,1.7307643744415249,1.7676890721561145,1.7973088691713435,1.820874651517479,1.839464263674189,1.8539957237334665,1.865241278416763,1.8738416527380255,1.8803199111640487,1.8850944212232048,1.888490490223834,1.8907503257312808,1.8920410468296933,1.8924605436831867,1.8920410468296933,1.8907503257312808,1.888490490223834,1.8850944212232048,1.8803199111640487,1.8738416527380255,1.865241278416763,1.8539957237334665,1.839464263674189,1.820874651517479,1.7973088691713435,1.7676890721561145,1.7307643744415249,1.6850991613578843,1.629063635833266,1.5608272881467284,1.4783559276916904,1.3794128246402284,1.2615643804264782,1.1221905822939138,0.9585003056097771,0.7675513179525371,0.5462746231162896,0.2915025745424125,0.0
39,1.95,0.0,0.29556347986755344,0.5543543648144783,0.7795670633753005,0.9743310011352304,1.1416806028136808,1.284528101269559,1.4056398908315126,1.5076169699056339,1.592879825461673,1.6636579120834767,1.7219836829119441,1.7696909499597004,1.8084171959271618,1.8396093352790854,1.86453233263676,1.8842800323975903,1.8997875332622676,1.9118444512944257,1.9211084500312943,1.9281184699493705,1.9333071560386066,1.93701205554498,1.9394852331964656,1.9409010247519662,1.9413617192246688,1.9409010247519662,1.9394852331964656,1.93701205554498,1.9333071560386066,1.9281184699493705,1.9211084500312943,1.9118444512944257,1.8997875332622676,1.8842800323975903,1.86453233263676,1.8396093352790854,1.8084171959271618,1.7696909499597004,1.7219836829119441,1.6636579120834767,1.592879825461673,1.5076169699056337,1.4056398908315124,1.2845281012695589,1.1416806028136806,0.9743310011352302,0.7795670633753004,0.5543543648144782,0.2955634798675534,0.0
40,2.0,0.0,0.2995727780079633,0.5623324732648701,0.7914342305911738,0.9899705980603857,1.1609425514491594,1.3072331764868268,1.431584688387589,1.5365793093591804,1.6246243470918038,1.697941631763058,1.7585612868420093,1.8083196399536448,1.848860932602146,1.8816423677818133,1.907941946095986,1.9288684851297695,1.9453731923556017,1.9582621657471,1.9682092240845317,1.975768515374532,1.9813864113532296,1.9854122634612128,1.9881076664634665,1.989653946568095,1.9901576592097059,1.989653946568095,1.9881076664634665,1.9854122634612128,1.9813864113532296,1.975768515374532,1.9682092240845317,1.9582621657471,1.9453731923556017,1.9288684851297695,1.907941946095986,1.8816423677818133,1.848860932602146,1.8083196399536448,1.7585612868420093,1.697941631763058,1.6246243470918038,1.5365793093591802,1.4315846883875887,1.3072331764868266,1.1609425514491591,0.9899705980603853,0.7914342305911736,0.56233247326487,0.2995727780079632,0.0
41,2.05,0.0,0.303532384960142,0.5702126832870129,0.8031581857035421,1.0054258288609312,1.1799842027689225,1.3296880605096655,1.4572559744030624,1.5652516362808766,1.656069135069842,1.7319223725312536,1.7948386077464091,1.8466559619477891,1.8890245752948986,1.9234109919816638,1.9511052632582562,1.9732302009433198,1.9907521861029975,2.004492936329533,2.015141656690605,2.0232670393496344,2.029328630186326,2.033687142764524,2.0366133665694197,2.0382953843051737,2.0388438799763313,2.0382953843051737,2.0366133665694197,2.033687142764524,2.0293286301863254,2.023267039349634,2.0151416566906044,2.004492936329533,1.9907521861029975,1.9732302009433198,1.9511052632582562,1.9234109919816638,1.8890245752948986,1.8466559619477891,1.7948386077464091,1.7319223725312536,1.656069135069842,1.5652516362808764,1.4572559744030622,1.3296880605096653,1.1799842027689222,1.005425828860931,0.8031581857035419,0.5702126832870127,0.3035323849601419,0.0
42,2.1,0.0,0.30744410028148306,0.5779985048760744,0.814743976986674,1.0207030365116352,1.1988128955822512,1.351900753076437,1.4826620593406412,1.5936422269047965,1.6872221104887977,1.765607419176089,1.8308220643670685,1.8847052974386351,1.9289123580881686,1.9649182436109804,1.99402412439867,2.017365873306241,2.0359241458920176,2.050535442944007,2.061903602986957,2.0706112066344025,2.077130422387053,2.081832880548522,2.084998224549219,2.086821054076517,2.08741603981892,2.086821054076517,2.084998224549219,2.081832880548522,2.0771304223870524,2.070611206634402,2.0619036029869564,2.050535442944007,2.0359241458920176,2.017365873306241,1.99402412439867,1.9649182436109804,1.9289123580881686,1.8847052974386351,1.8308220643670685,1.765607419176089,1.6872221104887974,1.5936422269047963,1.482662059340641,1.3519007530764369,1.198812895582251,1.020703036511635,0.8147439769866738,0.5779985048760742,0.30744410028148295,0.0
43,2.15,0.0,0.31130961662444445,0.5856932414204623,0.8261963601778417,1.0358082046590043,1.2174355654454814,1.373878831435064,1.5078108364629546,1.6217589680648858,1.7180908517666362,1.7990037747341872,1.8665178634509079,1.9224728890361038,1.968528447533415,2.0061671561533334,2.036700423514961,2.0612762940757365,2.0808888341402527,2.096388517594183,2.1084930811502054,2.1177983479770663,2.1247885612967727,2.1298458220767458,2.1332582838540937,2.135226820137499,2.135869943607926,2.135226820137499,2.1332582838540937,2.1298458220767453,2.1247885612967723,2.117798347977066,2.108493081150205,2.0963885175941828,2.0808888341402523,2.0612762940757365,2.036700423514961,2.0061671561533334,1.968528447533415,1.9224728890361038,1.8665178634509079,1.7990037747341872,1.7180908517666362,1.6217589680648858,1.5078108364629543,1.3738788314350638,1.2174355654454811,1.035808204659004,0.8261963601778415,0.5856932414204621,0.31130961662444434,0.0
44,2.2,0.0,0.3151305282746784,0.5933000060344698,0.8375198211962734,1.0507469848019535,1.2358587740625824,1.3956294796306097,1.5327098088095805,1.6496093800006428,1.7486826119118066,1.832118171434101,1.9019320042038865,1.959963838839906,2.0078769358485116,2.0471607501173867,2.079136095133976,2.1049623393367294,2.1256461305614636,2.142051132248547,2.154908262711929,2.1648259533715755,2.1722999800569625,2.1777224698912248,2.1813897417010555,2.1835086976788944,2.1842015460813924,2.183508697678894,2.181389741701055,2.1777224698912243,2.172299980056962,2.164825953371575,2.1549082627119285,2.1420511322485467,2.125646130561463,2.104962339336729,2.079136095133976,2.0471607501173867,2.0078769358485116,1.959963838839906,1.9019320042038865,1.832118171434101,1.7486826119118066,1.6496093800006426,1.5327098088095803,1.3956294796306095,1.2358587740625822,1.050746984801953,0.8375198211962731,0.5933000060344695,0.3151305282746783,0.0
45,2.25,0.0,0.31890833881725555,0.6008217362387744,0.8487185966017797,1.0655247208354963,1.254088735935471,1.417159515193862,1.5573661139626696,1.677200637522485,1.779004334833368,1.8649570814057381,1.9370702831939723,1.9971831078441316,2.046961835571291,2.0879020240147073,2.1213331028838995,2.1484249568940137,2.170196019827172,2.1875223877334515,2.201147463474337,2.21169166546558,2.219661767640686,2.225459482274799,2.2293889494918875,2.231662854511199,2.2324069539666,2.231662854511199,2.229388949491887,2.2254594822747986,2.2196617676406856,2.2116916654655796,2.2011474634743364,2.187522387733451,2.1701960198271717,2.1484249568940132,2.121333102883899,2.0879020240147073,2.046961835571291,1.9971831078441316,1.9370702831939723,1.8649570814057381,1.779004334833368,1.6772006375224848,1.5573661139626693,1.4171595151938619,1.2540887359354709,1.0655247208354959,0.8487185966017793,0.6008217362387742,0.31890833881725544,0.0
46,2.3000000000000003,0.0,0.3226444680374077,0.6082612071887066,0.8597966920624145,1.0801464712644413,1.272131342573321,1.4384754135083515,1.5817865468181096,1.704539589673373,1.8090626707426432,1.897526727114895,1.971938299585621,2.0341355161951666,2.0857870754598844,2.1283939468227664,2.163293429626321,2.1916651552434483,2.2145385804933717,2.232801503576699,2.247209134999491,2.25839327314244,2.2668711646740234,2.273053671168188,2.277252412427622,2.279685611780936,2.2804824270778545,2.2796856117809354,2.2772524124276217,2.2730536711681877,2.266871164674023,2.2583932731424397,2.2472091349994905,2.2328015035766984,2.2145385804933713,2.1916651552434483,2.163293429626321,2.1283939468227664,2.0857870754598844,2.0341355161951666,1.971938299585621,1.897526727114895,1.8090626707426432,1.7045395896733728,1.5817865468181094,1.4384754135083513,1.2721313425733207,1.080146471264441,0.8597966920624143,0.6082612071887064,0.3226444680374076,0.0
47,2.35,0.0,0.32634025814734924,0.6156210436225316,0.8707578990638353,1.0946170293532453,1.2899921845305513,1.4595833300998036,1.6059775805556975,1.7316327780119487,1.838863990694673,1.9298330914946213,2.0065414606098417,2.0708257441548636,2.1243564974592197,2.1686394517409133,2.205019068964267,2.234683993863406,2.2586739750709888,2.27788780872506,2.293091856642703,2.304928705293341,2.313925559103905,2.320501999631296,2.3249767884323007,2.327573443847481,2.3284243785239145,2.327573443847481,2.3249767884323003,2.3205019996312957,2.3139255591039047,2.3049287052933405,2.2930918566427025,2.27788780872506,2.2586739750709888,2.234683993863406,2.205019068964267,2.1686394517409133,2.1243564974592197,2.0708257441548636,2.0065414606098417,1.9298330914946213,1.838863990694673,1.7316327780119487,1.6059775805556975,1.4595833300998033,1.289992184530551,1.0946170293532451,0.870757899063835,0.6156210436225313,0.3263402581473491,0.0
48,2.4,0.0,0.32999697941821493,0.6229037306786421,0.8816058100619704,1.10894094144352,1.3076765715092868,1.4804891210630167,1.6299453859809436,1.7584864536317797,1.868414400317733,1.9618819277549535,2.0408849871915127,2.1072583336434043,2.162673854577413,2.208641431070482,2.2465120179622717,2.277482574682664,2.302602441127993,2.3227807330626637,2.3387943280991745,2.351296024789981,2.3608224817603056,2.3678015789278377,2.3725588864882483,2.375322977436911,2.376229374146351,2.3753229774369107,2.372558886488248,2.3678015789278373,2.360822481760305,2.3512960247899803,2.3387943280991745,2.3227807330626637,2.302602441127993,2.277482574682664,2.2465120179622717,2.208641431070482,2.162673854577413,2.1072583336434043,2.0408849871915122,1.9618819277549533,1.868414400317733,1.7584864536317797,1.6299453859809436,1.4804891210630167,1.3076765715092868,1.1089409414435198,0.88160581006197,0.6229037306786419,0.3299969794182148,0.0
49,2.45,0.0,0.3336158352855579,0.6301116237107522,0.8923438322541817,1.1231225236410254,1.3251895507328928,1.501198361815948,1.6536958493926475,1.7851065930212915,1.8977197527782623,1.9936787688600954,2.0749739196700054,2.14343769025535,2.200742809536904,2.2484027320708053,2.2877742709326467,2.320062034594919,2.3463242833201203,2.3674797996612837,2.384315362432476,2.397493422663932,2.4075596018533387,2.414949665302848,2.4199956644743237,2.422930990177858,2.4238941312984057,2.4229309901778575,2.4199956644743232,2.4149496653028475,2.4075596018533383,2.3974934226639317,2.3843153624324755,2.3674797996612833,2.3463242833201203,2.320062034594919,2.2877742709326467,2.2484027320708053,2.200742809536904,2.14343769025535,2.074973919670005,1.9936787688600952,1.897719752778262,1.7851065930212915,1.6536958493926475,1.501198361815948,1.3251895507328926,1.1231225236410252,0.8923438322541816,0.6301116237107521,0.3336158352855578,0.0
50,2.5,0.0,0.33719796698784404,0.6372469572133566,0.9029752001216031,1.1371658770486046,1.3425359237720378,1.5217163643487739,1.677234589113969,1.8114989128597245,1.9267856610270115,2.025228936667903,2.108813123561041,2.1793680856583997,2.238566934083291,2.2879261536610067,2.3288078141582815,2.3624235389030757,2.3898398662561258,2.4119846176981063,2.4296538795537654,2.4435192124954237,2.454134722439512,2.461943656514158,2.467284226588548,2.4703944086134797,2.4714155170627716,2.4703944086134797,2.4672842265885477,2.4619436565141575,2.4541347224395116,2.4435192124954237,2.4296538795537654,2.4119846176981063,2.3898398662561258,2.3624235389030757,2.3288078141582815,2.2879261536610067,2.2385669340832908,2.1793680856583992,2.1088131235610406,2.0252289366679026,1.9267856610270113,1.8114989128597245,1.677234589113969,1.5217163643487739,1.3425359237720378,1.1371658770486044,0.9029752001216029,0.6372469572133564,0.337197966987844,0.0
51,2.5500000000000003,0.0,0.34074445778972084,0.6443118529553311,0.9135029868760124,1.1510749016996749,1.3597202619829813,1.5420481931165437,1.70056697081017,1.8376688838358886,1.9556175093702612,2.056537550730925,2.1424072953174487,2.215053660298051,2.2761497088505545,2.3272144438534106,2.3696146214369476,2.4045682755883653,2.4331496081118575,2.456294875981129,2.4748089001214963,2.4893718250117227,2.5005457758859477,2.508781088171273,2.5144218204274047,2.5177103057735737,2.5187905459963145,2.5177103057735737,2.5144218204274047,2.5087810881712724,2.5005457758859473,2.4893718250117227,2.4748089001214963,2.456294875981129,2.4331496081118575,2.4045682755883653,2.3696146214369476,2.3272144438534106,2.276149708850554,2.2150536602980506,2.1424072953174482,2.0565375507309245,1.9556175093702608,1.8376688838358883,1.70056697081017,1.5420481931165437,1.3597202619829813,1.1510749016996746,0.9135029868760122,0.6443118529553309,0.34074445778972073,0.0
52,2.6,0.0,0.34425633683525897,0.6513083274072419,0.9239301149280718,1.1648533093280797,1.3767469206988994,1.5621986797072045,1.7236981217032445,1.8636217435686546,1.984220464407765,2.0876095367615406,2.175760968054567,2.2504984263428867,2.313494523694921,2.3662702978184633,2.410196650345104,2.446497450310325,2.4762539749155192,2.500410337027016,2.5197795398325873,2.53504980289333,2.5467908193567173,2.5554596299281878,2.5614058337855767,2.564875898381524,2.566016377480141,2.564875898381524,2.5614058337855767,2.5554596299281878,2.5467908193567173,2.53504980289333,2.5197795398325873,2.500410337027016,2.4762539749155192,2.446497450310325,2.4101966503451036,2.366270297818463,2.3134945236949207,2.250498426342886,2.1757609680545666,2.08760953676154,1.9842204644077646,1.8636217435686544,1.7236981217032443,1.5621986797072045,1.3767469206988991,1.1648533093280795,0.9239301149280715,0.6513083274072416,0.34425633683525886,0.0
53,2.65,0.0,0.347734582670746,0.6582382985373356,0.9342593654794569,1.1785046350938113,1.3936200522986577,1.582172436402091,1.7466329437822108,1.8893625087009749,2.0125994853767657,2.118449634766239,2.2088785172126633,2.2857062708150795,2.350604678421412,2.4050963564933605,2.450555839130866,2.488212282053537,2.519153475433857,2.5443308316407536,2.5645650040774863,2.5805517957847584,2.5928680303413465,2.6019770815706105,2.6082337912323577,2.6118885437621944,2.6130903127445126,2.6118885437621944,2.6082337912323577,2.6019770815706105,2.5928680303413465,2.5805517957847584,2.5645650040774863,2.5443308316407536,2.519153475433857,2.488212282053537,2.4505558391308657,2.40509635649336,2.3506046784214116,2.285706270815079,2.208878517212663,2.1184496347662387,2.0125994853767653,1.8893625087009744,1.7466329437822103,1.5821724364020908,1.3936200522986575,1.1785046350938109,0.9342593654794565,0.6582382985373355,0.3477345826707459,0.0
54,2.7,0.0,0.3511801264717524,0.6651035920420694,0.9444933873291027,1.1920322483700243,1.4103436182631566,1.601973868733048,1.7693761260976022,1.9148959862326762,2.0407593339390697,2.149062406855855,2.241764166134281,2.3206809588590946,2.387483383837315,2.443695205657521,2.4906941041562694,2.529713999346128,2.5618486565959353,2.588056253950738,2.609164582933147,2.625876555505578,2.6387757022421527,2.648331369032573,2.6549033505139756,2.6587457365090543,2.66000979162999,2.6587457365090543,2.6549033505139756,2.648331369032573,2.6387757022421527,2.625876555505578,2.609164582933147,2.588056253950738,2.5618486565959353,2.529713999346128,2.4906941041562694,2.4436952056575207,2.3874833838373144,2.320680958859094,2.2417641661342804,2.1490624068558546,2.0407593339390693,1.9148959862326758,1.7693761260976018,1.6019738687330476,1.4103436182631561,1.1920322483700239,0.9444933873291025,0.6651035920420693,0.35118012647175234,0.0
55,2.75,0.0,0.35459385500500773,0.6719059470691355,0.9546347049730816,1.2054393626844935,1.4269214003168913,1.6216071871290025,1.7919321562196497,1.9402267841513534,2.0687045834458213,2.179452244739903,2.274421991538995,2.3554261371087324,2.424133763075674,2.482069375407528,2.530613337818173,2.571003836983077,2.604340099397518,2.631586556857036,2.6535776464695804,2.671022931456631,2.684512240034046,2.694520540372617,2.7014122988249167,2.705445104961826,2.706772389138875,2.705445104961826,2.7014122988249167,2.694520540372617,2.684512240034046,2.671022931456631,2.6535776464695804,2.631586556857036,2.604340099397518,2.571003836983077,2.530613337818173,2.482069375407528,2.424133763075674,2.355426137108732,2.2744219915389947,2.1794522447399025,2.068704583445821,1.940226784151353,1.7919321562196493,1.6216071871290023,1.426921400316891,1.2054393626844933,0.9546347049730813,0.6719059470691354,0.3545938550050077,0.0
56,2.8000000000000003,0.0,0.3579766133519927,0.6786470214841067,0.9646857260683687,1.218729044897976,1.4433570107414408,1.6410764177348014,1.8143053309315686,1.965359321415306,2.096439627712365,2.2096233769140414,2.3068559288818595,2.3899453371188013,2.4605588531396445,2.5202213399726685,2.570315406885484,2.6120830331948244,2.6466284152348276,2.6749217478544396,2.6978036403473045,2.715989866215817,2.730076156007867,2.740542761735428,2.7477585489856935,2.7519844075394295,2.753375811824286,2.7519844075394295,2.7477585489856935,2.740542761735428,2.730076156007867,2.715989866215817,2.6978036403473045,2.6749217478544396,2.6466284152348276,2.6120830331948244,2.570315406885484,2.5202213399726685,2.4605588531396445,2.3899453371188013,2.306855928881859,2.209623376914041,2.0964396277123645,1.9653593214153056,1.8143053309315682,1.6410764177348012,1.4433570107414406,1.2187290448979757,0.9646857260683684,0.6786470214841066,0.35797661335199266,0.0
57,2.85,0.0,0.3613292074180123,0.6853283967258824,0.974648748322666,1.2319042236926292,1.4596539019380474,1.6603854124763142,1.8364997662222007,1.9902978373375977,2.1239686893334038,2.239579875550304,2.3390697775849594,2.4242419788329514,2.4967616066251845,2.5581535178195023,2.609802151197686,2.6529528272081944,2.688714242621789,2.718061885195405,2.7418420816846365,2.7607763913174344,2.7754660656061416,2.7863963133210037,2.793940135559554,2.7983615289673685,2.799817894058254,2.7983615289673685,2.793940135559554,2.7863963133210037,2.7754660656061416,2.7607763913174344,2.7418420816846365,2.718061885195405,2.688714242621789,2.6529528272081944,2.609802151197686,2.5581535178195023,2.4967616066251845,2.4242419788329514,2.3390697775849594,2.2395798755503034,2.123968689333403,1.990297837337597,1.8364997662222002,1.6603854124763138,1.4596539019380472,1.231904223692629,0.9746487483226658,0.6853283967258823,0.3613292074180122,0.0
58,2.9,0.0,0.3646524062477701,0.6919515822909389,0.9845259658654087,1.244967697435458,1.475815375308026,1.679537858438028,1.8585194066358506,2.015046400415902,2.151295827566575,2.2693256631000898,2.3710672061341644,2.458319374063707,2.5327448935854715,2.595868272000498,2.6490753826761955,2.6936144571526004,2.730598244249619,2.761007074361355,2.785692555175337,2.8053816232089113,2.820680683358241,2.832079585380156,2.8399552109361563,2.84457447643349,2.8460965942148237,2.84457447643349,2.8399552109361563,2.832079585380156,2.820680683358241,2.8053816232089113,2.785692555175337,2.761007074361355,2.730598244249619,2.6936144571526004,2.6490753826761955,2.595868272000498,2.5327448935854715,2.458319374063707,2.3710672061341644,2.2693256631000893,2.151295827566574,2.015046400415901,1.8585194066358497,1.6795378584380276,1.4758153753080256,1.2449676974354578,0.9845259658654085,0.6919515822909387,0.36465240624777,0.0
